code;libelle_v2020;classant_2020
NBFA003;Résection partielle d'une extrémité et/ou de la diaphyse du fémur sans interruption de la continuité osseuse;1
NBFA004;Résection de la tête et du col du fémur sans interposition capsulaire ou aponévrotique;1
NBFA008;Résection de la tête et du col du fémur avec interposition capsulaire et/ou aponévrotique;1
NBFA002;Résection segmentaire du fémur avec ostéosynthèse, pour pseudarthrose congénitale;1
NBFA006;Résection segmentaire du fémur avec ostéosynthèse et transfert axial progressif d'un fragment osseux, pour pseudarthrose congénitale;1
NBFA007;"Résection ""en bloc"" d'une extrémité et/ou de la diaphyse du fémur";1
NBMA003;Reconstruction du fémur par greffe ou matériau inerte non prothétique, après résection partielle d'une extrémité et/ou de la diaphyse;1
NBMA001;"Reconstruction du fémur par greffe ou matériau inerte non prothétique, après résection ""en bloc"" d'une extrémité et/ou de la diaphyse";1
NBDA004;Épiphysiodèse au genou, par un abord direct;1
NBDA013;Épiphysiodèse au genou, par plusieurs abords directs;1
NBGA015;Désépiphysiodèse au fémur ou au tibia;1
NBGA010;Désépiphysiodèse centrale ou périphérique au fémur ou au tibia, avec ostéotomie;1
NBGA007;Ablation de matériel d'ostéosynthèse du fémur, par abord direct;1
NBPA016;Décortication du fémur pour pseudarthrose;1
NBPA005;Décortication du fémur avec ostéosynthèse pour pseudarthrose;1
NBCB003;Perforation, forage, ou injection intraosseuse au niveau de la tête du fémur, par voie transcutanée;1
NBCA002;Ostéosynthèse de fracture simple de la patelle, à foyer ouvert;1
NBCA001;Ostéosynthèse de fracture complexe de la patelle, à foyer ouvert;1
NBFA005;Patellectomie partielle, par abord direct;1
NBFA009;Patellectomie totale, par abord direct;1
NBMA002;Patelloplastie modelante ostéochondrale [Résection arthroplastique de la rotule];1
NCEP001;Réduction orthopédique progressive de fracture d'une extrémité et/ou de la diaphyse du tibia ou des 2 os de la jambe, par traction continue;1
NCCB002;Ostéosynthèse de fracture ou de décollement épiphysaire de l'extrémité proximale du tibia ou des 2 os de la jambe, à foyer fermé;1
NCCC001;Ostéosynthèse de fracture de l'éminence intercondylaire du tibia [des tubercules intercondylaires] [des épines tibiales], par arthroscopie;1
NCCA003;Ostéosynthèse de fracture de l'éminence intercondylaire du tibia [des tubercules intercondylaires] [des épines tibiales], par arthrotomie;1
NCCA007;Ostéosynthèse de fracture articulaire simple unicondylaire du tibia, à foyer ouvert;1
NCCA018;Ostéosynthèse de fracture articulaire complexe de l'extrémité proximale du tibia, à foyer ouvert;1
NCCA006;Ostéosynthèse de fracture extraarticulaire de l'extrémité proximale du tibia, à foyer ouvert;1
NCCA010;Ostéosynthèse de fracture de la diaphyse du tibia par fixateur externe;1
NCCB004;Ostéosynthèse de fracture de la diaphyse du tibia par matériel centromédullaire sans verrouillage distal, à foyer fermé;1
NCCB006;Ostéosynthèse de fracture de la diaphyse du tibia par matériel centromédullaire avec verrouillage distal, à foyer fermé;1
NCCA002;Ostéosynthèse de fracture de la diaphyse du tibia, à foyer ouvert;1
NCCA014;Ostéosynthèse de fracture de la diaphyse de la fibula, à foyer ouvert;1
NCCB005;Ostéosynthèse de fracture ou de décollement épiphysaire de l'extrémité distale d'un os ou des 2 os de la jambe par broche ou par vis, à foyer fermé;1
NCCA001;Ostéosynthèse de fracture ou de décollement épiphysaire de l'extrémité distale du tibia ou des 2 os de la jambe par fixateur externe;1
NCCB001;Ostéosynthèse de fracture ou de décollement épiphysaire de l'extrémité distale du tibia ou des 2 os de la jambe par broche ou par vis et par fixateur externe, à foyer fermé;1
NCCB007;Ostéosynthèse de fracture ou de décollement épiphysaire de l'extrémité distale du tibia par clou transplantaire;1
NCCA011;Ostéosynthèse de fracture ou de décollement épiphysaire supramalléolaire du tibia, à foyer ouvert;1
NCCA019;Ostéosynthèse de fracture ou de décollement épiphysaire supramalléolaire des 2 os de la jambe, à foyer ouvert;1
NCCA005;Ostéosynthèse de fracture ou de décollement épiphysaire de la malléole médiale [tibiale], à foyer ouvert;1
NCCA008;Ostéosynthèse de fracture simple du pilon tibial, à foyer ouvert;1
NCCA013;Ostéosynthèse de fracture complexe du pilon tibial par fixateur externe;1
NCCA004;Ostéosynthèse de fracture complexe du pilon tibial, à foyer ouvert;1
NCCA015;Ostéosynthèse de fracture triplane de l'extrémité distale du tibia, à foyer ouvert;1
NCCA012;Ostéosynthèse de fracture de l'extrémité distale de la fibula, à foyer ouvert;1
NCCA016;Ostéosynthèse de fracture bimalléolaire simple, à foyer ouvert;1
NCCA017;Ostéosynthèse de fracture bimalléolaire complexe, à foyer ouvert;1
NCCB003;Ostéosynthèse préventive d'un os ou des 2 os de la jambe pour lésion ostéolytique, à foyer fermé;1
NCCA009;Ostéosynthèse préventive d'un os ou des 2 os de la jambe pour lésion ostéolytique, à foyer ouvert;1
NCPA001;Ostéotomie de la tubérosité du tibia [tubérosité tibiale antérieure] ou mobilisation du ligament patellaire [tendon rotulien] pour recentrage de la patelle, par arthrotomie;1
NCPA002;Ostéotomie de la tubérosité du tibia [tubérosité tibiale antérieure] ou mobilisation du ligament patellaire [tendon rotulien] avec capsulo-myo-ténoplastie pour recentrage de la patelle, par arthrotomie;1
NCPA003;Ostéotomie de la tubérosité du tibia [tubérosité tibiale antérieure] ou mobilisation du ligament patellaire [tendon rotulien] avec ostéotomie de la surface patellaire [trochlée] du fémur pour recentrage de la patelle, par arthrotomie;1
NCPA015;Ostéotomie simple de l'extrémité proximale du tibia;1
NCPA005;Ostéotomie simple de l'extrémité proximale du tibia avec reconstruction du ligament croisé antérieur;1
NCPA014;Ostéotomie complexe de l'extrémité proximale du tibia;1
NCPA013;Ostéotomie simple unilatérale de la diaphyse du tibia;1
NCPA004;Ostéotomie simple unilatérale de la diaphyse du tibia, avec arthrodèse du couple de torsion du pied [talocalcanéenne et médiotarsienne] et correction de vices architecturaux;1
NCPA011;Ostéotomie simple bilatérale de la diaphyse du tibia;1
NCPA012;Ostéotomie simple bilatérale de la diaphyse du tibia, avec arthrodèse du couple de torsion du pied [talocalcanéenne et médiotarsienne] et correction de vices architecturaux;1
NCPA016;Ostéotomie complexe de la diaphyse du tibia;1
NCPA009;Ostéotomie supramalléolaire du tibia;1
NCPA006;Ostéotomie supramalléolaire du tibia ou de l'arrière-pied, avec allongement et/ou transfert de tendon;1
NCPA007;Ostéotomie de la fibula;1
NCFA006;Exérèse partielle du tibia et/ou de la fibula sans interruption de la continuité, par abord unique;1
NCFA002;Exérèse partielle du tibia et/ou de la fibula sans interruption de la continuité, par abords multiples;1
NCFA003;Exérèse d'exostose intertibiofibulaire proximale, par abord direct;1
NCGA001;Évidement du tibia et/ou de la fibula sans comblement, par abord direct;1
NCGA002;Évidement du tibia et/ou de la fibula avec comblement, par abord direct;1
NCFA005;Résection partielle d'une extrémité et/ou de la diaphyse du tibia sans interruption de la continuité osseuse;1
NCFA004;Résection segmentaire du tibia et/ou de la fibula avec ostéosynthèse, pour pseudarthrose congénitale;1
NCFA007;Résection segmentaire du tibia et/ou de la fibula avec ostéosynthèse et transfert axial progressif d'un fragment osseux, pour pseudarthrose congénitale;1
NCFA008;"Résection ""en bloc"" d'une extrémité et/ou de la diaphyse du tibia";1
NCFA009;"Résection ""en bloc"" d'une extrémité et/ou de la diaphyse de la fibula";1
NCFA001;"Résection ""en bloc"" de l'extrémité proximale des 2 os de la jambe";1
NCMA002;Reconstruction du tibia par greffe ou matériau inerte non prothétique, après résection partielle d'une extrémité et/ou de la diaphyse;1
NCMA001;"Reconstruction du tibia par greffe ou matériau inerte non prothétique, après résection ""en bloc"" d'une extrémité et/ou de la diaphyse";1
NCPA010;Décortication de la diaphyse du tibia et/ou de la fibula pour pseudarthrose;1
NCPA008;Décortication de la diaphyse du tibia et/ou de la fibula avec ostéosynthèse, pour pseudarthrose;1
NCEA001;Greffe osseuse intertibiofibulaire, par abord direct;1
NDCB001;Ostéosynthèse de fracture du talus ou des os du médiopied, à foyer fermé;1
NDDC001;Fixation de fragment ostéochondral de la trochlée du talus, par arthroscopie;1
NDDA001;Fixation de fragment ostéochondral de la trochlée du talus, par arthrotomie;1
NDCA005;Ostéosynthèse de fracture du corps ou du col du talus, à foyer ouvert;1
NDCB004;Ostéosynthèse de fracture du calcanéus, à foyer fermé;1
NDCA001;Ostéosynthèse de fracture simple ou de fracture-luxation du calcanéus, à foyer ouvert;1
NDCA004;Ostéosynthèse de fracture complexe du calcanéus, à foyer ouvert;1
NDCA006;Ostéosynthèse de fracture des os du médiopied, à foyer ouvert;1
NDPA010;Ostéotomie tibiotalienne intraarticulaire;1
NDPA003;Ostéotomie du calcanéus ou du talus;1
NDPA006;Ostéotomie du calcanéus avec désinsertion des muscles de la plante du pied;1
NDPA012;Ostéotomie de l'os cunéiforme médial, avec libération mobilisatrice de l'articulation métatarsophalangienne du premier orteil;1
NDPA007;Ostéotomie de l'os cunéiforme médial et du premier métatarsien, avec libération mobilisatrice de l'articulation métatarsophalangienne du premier orteil;1
NDPA005;Ostéotomie de l'os cunéiforme médial, du métatarsien et de la phalange proximale du premier rayon du pied, avec libération mobilisatrice de l'articulation métatarsophalangienne du premier orteil;1
NDFA001;Talectomie avec arthrodèse tibiotarsienne;1
NDFA003;Talectomie avec création de néarthrose tibiopédieuse;1
NDFA004;Résection de synostose de l'arrière-pied ou du médiopied, par abord direct;1
NDFA008;Tarsectomie postérieure ou ostéotomie de l'arrière-pied, avec ostéotomie supramalléolaire;1
NDFA009;Tarsectomie postérieure ou ostéotomie de l'arrière-pied, avec ostéotomie supramalléolaire, avec allongement et/ou transfert de tendon;1
NDFA010;Tarsectomie antérieure ou ostéotomie extraarticulaire de l'arrière-pied ou du médiopied;1
NDCB003;Ostéosynthèse de fracture d'un métatarsien ou d'une phalange d'orteil, à foyer fermé;1
NDCA002;Ostéosynthèse de fracture d'un métatarsien ou d'une phalange d'orteil, à foyer ouvert;1
NDCB002;Ostéosynthèse de fractures de plusieurs os de l'avant-pied, à foyer fermé;1
NDCA003;Ostéosynthèse de fractures de plusieurs os de l'avant-pied, à foyer ouvert;1
NDPA001;Ostéotomie du premier métatarsien;1
NDPA008;Ostéotomie du premier métatarsien, avec libération mobilisatrice de l'articulation métatarsophalangienne du premier orteil;1
NDPA011;Ostéotomie du métatarsien et de la phalange proximale du premier rayon du pied, avec libération mobilisatrice de l'articulation métatarsophalangienne du premier orteil;1
NDPA002;Ostéotomie du métatarsien et de la phalange proximale du premier rayon du pied, avec libération mobilisatrice de l'articulation métatarsophalangienne du premier orteil et ostéotomie d'un métatarsien latéral;1
NDPA013;Ostéotomie du métatarsien et de la phalange proximale du premier rayon du pied, avec libération mobilisatrice de l'articulation métatarsophalangienne du premier orteil et ostéotomie de plusieurs métatarsiens latéraux;1
NDPA009;Ostéotomie de la phalange proximale et libération mobilisatrice de l'articulation métatarsophalangienne du premier orteil;1
NDPA004;Ostéotomie d'un métatarsien latéral ou d'une phalange d'orteil, sur un rayon du pied;1
NDPA014;Ostéotomie d'un métatarsien latéral, avec libération de l'articulation métatarsophalangienne;1
NDMA001;Reconstruction osseuse du métatarse ou des orteils par greffe ou matériau inerte non prothétique, après résection segmentaire;1
NBAA006;Allongement osseux extemporané du fémur, avec autogreffe osseuse;1
NDAA001;Allongement osseux extemporané à l'avant-pied, avec autogreffe osseuse;1
NBAA003;Allongement osseux progressif du fémur ou du tibia par système interne, sans allongement tendineux;1
NBAA001;Allongement osseux progressif du fémur ou du tibia par système interne, avec allongement tendineux;1
NBAA005;Allongement osseux progressif du fémur ou du tibia par système externe, sans allongement tendineux;1
NBAA004;Allongement osseux progressif du fémur ou du tibia par système externe, avec allongement tendineux;1
NDAA002;Allongement osseux progressif au pied, par système externe;1
NDFA005;Résection d'une exostose infra-unguéale d'un orteil;1
NDFA002;Exérèse partielle d'os du pied sans interruption de la continuité, par abord direct;1
NDGA001;Évidement d'un os du pied sans comblement, par abord direct;1
NDGA002;Évidement d'un os du pied avec comblement, par abord direct;1
NDFA006;"Résection ""en bloc"" d'un ou plusieurs os du tarse et/ou du métatarse";1
NDGA003;Ablation de matériel d'ostéosynthèse du pied, à foyer ouvert;1
NEJA003;Évacuation de collection ou synovectomie de l'articulation sacro-iliaque, par arthrotomie;1
NEDA003;Arthrodèse de l'articulation sacro-iliaque, par arthrotomie;1
NEFA002;Résection étendue de l'articulation sacro-iliaque;1
NEMA019;Reconstruction de l'articulation sacro-iliaque après perte de substance osseuse segmentaire avec arthrodèse, par abord direct;1
NEJA002;Évacuation de collection de l'articulation coxofémorale, par arthrotomie;1
NEJA004;Évacuation de collection périprothétique de l'articulation coxofémorale, par arthrotomie;1
NEEP007;Réduction orthopédique d'une luxation traumatique de l'articulation coxofémorale, avec pose de traction continue;1
NEEA004;Réduction d'une hanche instable non traumatique, par arthrotomie;1
NEEA001;Réduction d'une luxation traumatique de l'articulation coxofémorale, par arthrotomie;1
NEEA003;Réduction d'une luxation traumatique de l'articulation coxofémorale avec ostéosynthèse de fracture de la tête du fémur, par arthrotomie;1
NEEA002;Réduction d'une luxation de prothèse de l'articulation coxofémorale, par arthrotomie;1
NEJC001;Nettoyage de l'articulation coxofémorale, par arthroscopie;1
NEJA001;Nettoyage de l'articulation coxofémorale, par arthrotomie;1
NEDA001;Arthrodèse coxofémorale, par arthrotomie;1
NEMA021;Ostéoplastie supraacétabulaire de l'os coxal par butée, ou acétabuloplastie;1
NEMA003;Ostéoplastie supraacétabulaire de l'os coxal par butée, avec ostéotomie extraarticulaire de l'extrémité proximale du fémur;1
NEMA017;Ostéoplastie supraacétabulaire de l'os coxal par butée, avec ostéotomie du grand trochanter;1
NEDA002;Stabilisation d'une prothèse totale de l'articulation coxofémorale par pose de butée supraacétabulaire en matériau inerte, abaissement du grand trochanter et/ou changement de la tête ou du col amovible;1
NEMA020;Acétabuloplastie avec ostéotomie du fémur;1
NEMA018;Arthroplastie coxofémorale par cupule fémorale;1
NEKA018;Remplacement de l'articulation coxofémorale par prothèse fémorale cervicocéphalique;1
NEKA011;Remplacement de l'articulation coxofémorale par prothèse fémorale cervicocéphalique et cupule mobile;1
NELA003;Pose d'une pièce acétabulaire chez un patient porteur d'une prothèse fémorale cervicocéphalique homolatérale;1
NEKA020;Remplacement de l'articulation coxofémorale par prothèse totale;1
NEKA012;Remplacement de l'articulation coxofémorale par prothèse totale, avec reconstruction acétabulaire ou fémorale par greffe;1
NEKA014;Remplacement de l'articulation coxofémorale par prothèse totale, avec renfort métallique acétabulaire;1
NEKA010;Remplacement de l'articulation coxofémorale par prothèse totale, avec renfort métallique acétabulaire et reconstruction fémorale par greffe;1
NEKA016;Remplacement de l'articulation coxofémorale par prothèse totale, avec ostéotomie de la diaphyse du fémur;1
NEKA017;Remplacement de l'articulation coxofémorale par prothèse totale, avec abaissement de la tête du fémur dans le paléoacétabulum [paléocotyle];1
NEKA021;Remplacement de l'articulation coxofémorale par prothèse totale, avec abaissement de la tête du fémur dans le paléoacétabulum [paléocotyle] et ostéotomie de réaxation ou d'alignement du fémur;1
NEKA015;Remplacement de l'articulation coxofémorale par prothèse totale après ostéosynthèse, ostéotomie ou prothèse cervicocéphalique du fémur;1
NEKA013;Remplacement de l'articulation coxofémorale par prothèse totale après arthrodèse coxofémorale;1
NEKA019;Remplacement de l'articulation coxofémorale par prothèse totale après arthrodèse coxofémorale, avec renfort métallique acétabulaire;1
NEGA004;Ablation de l'insert intermédiaire d'une prothèse de l'articulation coxofémorale, avec pose d'une pièce acétabulaire;1
NEGA005;Ablation d'une prothèse fémorale cervicocéphalique;1
NEGA002;Ablation d'une prothèse totale de hanche;1
NEGA003;Ablation d'une prothèse totale de hanche avec coaptation trochantéro-iliaque;1
NEGA001;Ablation d'une prothèse totale de hanche avec reconstruction osseuse de l'acétabulum et/ou du fémur;1
NEKA022;Changement d'une prothèse fémorale cervicocéphalique pour une prothèse totale de hanche;1
NEKA004;Changement de l'insert acétabulaire d'une prothèse totale de hanche;1
NEKA009;Changement de la pièce acétabulaire ou fémorale d'une prothèse totale de hanche, sans reconstruction osseuse;1
NEKA002;Changement de la pièce acétabulaire ou fémorale d'une prothèse totale de hanche, avec reconstruction osseuse de l'acétabulum ou du fémur;1
NEKA007;Changement de la pièce acétabulaire ou fémorale d'une prothèse totale de hanche, avec reconstruction osseuse par greffes compactées sans ostéosynthèse;1
NEKA005;Changement de la pièce acétabulaire ou fémorale d'une prothèse totale de hanche, avec ostéosynthèse de l'acétabulum ou du fémur;1
NEKA003;Changement des pièces acétabulaire et fémorale d'une prothèse totale de hanche, sans reconstruction osseuse;1
NEKA008;Changement des pièces acétabulaire et fémorale d'une prothèse totale de hanche, avec reconstruction ou ostéosynthèse de l'acétabulum ou du fémur;1
NEKA006;Changement des pièces acétabulaire et fémorale d'une prothèse totale de hanche, avec reconstruction et ostéosynthèse de l'acétabulum et/ou du fémur;1
NEKA001;Changement des pièces acétabulaire et fémorale d'une prothèse totale de hanche, avec reconstruction par greffes compactées sans ostéosynthèse;1
NELA002;Repose d'une prothèse totale de l'articulation coxofémorale, sans reconstruction osseuse;1
NELA001;Repose d'une prothèse totale de l'articulation coxofémorale, avec reconstruction osseuse;1
NEFA001;Résection de l'articulation coxofémorale avec coaptation trochantéro-iliaque ou fémoro-iliaque;1
NEMA013;"Reconstruction osseuse de la hanche après résection ""en bloc"" de l'os coxal [hémibassin], avec fixation du fémur à l'os coxal";1
NEMA011;Reconstruction de l'articulation coxofémorale par prothèse massive ou sur mesure, après perte de substance segmentaire au niveau de la hanche ou de l'os coxal;1
NEPA001;Libération mobilisatrice de l'articulation coxofémorale, par arthrotomie;1
NEFC001;Synovectomie coxofémorale, par arthroscopie;1
NEFA004;Synovectomie coxofémorale, par arthrotomie par un abord;1
NEFA003;Synovectomie coxofémorale, par arthrotomie par 2 abords dont un abord postérieur;1
NFJC002;Évacuation de collection de l'articulation du genou, par arthroscopie;1
NFJA002;Évacuation de collection de l'articulation du genou, par arthrotomie;1
NFJC001;Nettoyage de l'articulation du genou, par arthroscopie;1
NFJA001;Nettoyage de l'articulation du genou, par arthrotomie;1
NFDA002;Arthrodèse fémorotibiale, par arthrotomie;1
NFDA003;Arthrodèse fibulotibiale proximale, par arthrotomie;1
NFKA009;Remplacement de l'articulation du genou par prothèse à charnière fixe ou rotatoire;1
NFKA006;Remplacement de l'articulation du genou par prothèse unicompartimentaire fémorotibiale ou fémoropatellaire;1
NFKA007;Remplacement de l'articulation du genou par prothèse tricompartimentaire sur une déformation inférieure ou égale à 10° dans le plan frontal;1
NFKA008;Remplacement de l'articulation du genou par prothèse tricompartimentaire sur une déformation supérieure à 10° dans le plan frontal;1
NFGA002;Ablation d'une prothèse du genou;1
NFGA001;Ablation d'une prothèse du genou avec arthrodèse;1
NFKA004;Changement de l'insert d’une prothèse unicompartimentaire ou tricompartimentaire du genou;1
NFKA003;Changement d'une prothèse unicompartimentaire du genou;1
NFKA005;Changement d'une prothèse unicompartimentaire du genou pour une prothèse tricompartimentaire;1
NFKA001;Changement d'une prothèse tricompartimentaire du genou, sans reconstruction osseuse;1
NFKA002;Changement d'une prothèse tricompartimentaire du genou, avec reconstruction osseuse;1
NFLA002;Repose d'une prothèse articulaire du genou, sans reconstruction osseuse;1
NFLA001;Repose d'une prothèse articulaire du genou, avec reconstruction osseuse;1
NFMA013;Reconstruction osseuse du genou après perte de substance segmentaire, avec arthrodèse et ostéosynthèse;1
NFMA006;Reconstruction de l'articulation du genou par prothèse massive ou sur mesure, après perte de substance segmentaire;1
NFPC002;Libération mobilisatrice de l'articulation du genou, par arthroscopie;1
NFPA001;Libération mobilisatrice de l'articulation du genou, par arthrotomie;1
NFPA003;Libération mobilisatrice de l'articulation du genou par arthroscopie ou arthrotomie, avec libération complète du quadriceps;1
NFFC002;Synovectomie antérieure du genou, par arthroscopie;1
NFFA004;Synovectomie antérieure du genou, par arthrotomie;1
NFFA005;Synovectomie antérieure du genou par arthroscopie avec synovectomie postérieure par arthrotomie, sans changement de position;1
NFFC001;Synovectomie du genou, par arthroscopie antérieure et par arthroscopie postérieure;1
NFFA002;Synovectomie du genou, par arthrotomie antérieure et par arthrotomie postérieure sans changement de position du patient;1
NFFA006;Synovectomie du genou, par arthrotomie antérieure et par arthrotomie postérieure avec changement de position du patient;1
NFCC002;Suture ou réinsertion du ligament croisé antérieur du genou, par arthroscopie;1
NFCA001;Suture ou réinsertion du ligament croisé antérieur du genou, par arthrotomie;1
NFCA004;Suture ou réinsertion du ligament croisé antérieur et d'élément capsuloligamentaire périarticulaire du genou, par arthrotomie;1
NFCC001;Suture ou réinsertion du ligament croisé postérieur du genou, par arthroscopie;1
NFCA006;Suture ou réinsertion du ligament croisé postérieur du genou, par arthrotomie;1
NFCA005;Suture ou réinsertion du ligament croisé postérieur et d'élément capsuloligamentaire périarticulaire du genou, par arthrotomie;1
NFCA003;Suture ou réinsertion des ligaments croisés et d'élément capsuloligamentaire périarticulaire du genou, par arthrotomie;1
NFMC003;Reconstruction du ligament croisé antérieur du genou par autogreffe, par arthroscopie;1
NFMA004;Reconstruction du ligament croisé antérieur du genou par autogreffe, par arthrotomie;1
NFMC002;Reconstruction du ligament croisé postérieur du genou par autogreffe sans renforcement synthétique, par arthroscopie;1
NFMA010;Reconstruction du ligament croisé postérieur du genou par autogreffe sans renforcement synthétique, par arthrotomie;1
NFMC005;Reconstruction itérative du ligament croisé postérieur du genou par ligament synthétique, par arthroscopie;1
NFMA008;Reconstruction itérative du ligament croisé postérieur du genou par ligament synthétique, par arthrotomie;1
NFMC001;Reconstruction des ligaments croisés du genou, par arthroscopie;1
NFMA011;Reconstruction des ligaments croisés du genou, par arthrotomie;1
NFCA002;Suture ou réinsertion de la capsule articulaire du genou, par abord direct;1
NFMA005;Capsulo-myo-ténoplastie du genou pour recentrage de la patelle, par arthrotomie;1
NFMA002;Plastie ligamentaire extraarticulaire latérale du genou avec le fascia lata, par abord direct;1
NFPC001;Section du rétinaculum patellaire latéral [aileron rotulien externe], par arthroscopie;1
NFPA002;Section du rétinaculum patellaire latéral [aileron rotulien externe], par arthrotomie;1
NFPA004;Section du rétinaculum patellaire latéral [aileron rotulien externe] avec ostéotomie de la surface patellaire [trochlée] du fémur, par arthrotomie;1
NFFC004;Méniscectomie latérale ou médiale du genou, par arthroscopie;1
NFFA003;Méniscectomie latérale ou médiale du genou, par arthrotomie;1
NFFC003;Méniscectomies latérale et médiale du genou, par arthroscopie;1
NFFA001;Méniscectomies latérale et médiale du genou, par arthrotomie;1
NFEC002;Réinsertion ou suture d'un ménisque du genou, par arthroscopie;1
NFEA002;Réinsertion ou suture d'un ménisque du genou, par arthrotomie;1
NFEC001;Réinsertion ou suture des 2 ménisques du genou, par arthroscopie;1
NFEA001;Réinsertion ou suture des 2 ménisques du genou, par arthrotomie;1
NGJC002;Évacuation de collection de l'articulation tibiotalienne ou d'une articulation du pied, par arthroscopie;1
NGJA002;Évacuation de collection de l'articulation tibiotalienne ou d'une articulation du pied, par arthrotomie;1
NGEA001;Réduction d'une luxation de l'articulation tibiotalienne, talocalcanéenne et/ou médiotarsienne, par arthrotomie;1
NGJC001;Nettoyage de l'articulation tibiotalienne, par arthroscopie;1
NGJA001;Nettoyage de l'articulation tibiotalienne, par arthrotomie;1
NGDC001;Arthrodèse tibiotalienne, par arthroscopie;1
NGDA002;Arthrodèse tibiotalienne, par arthrotomie;1
NGDA001;Arthrodèse tibio-talo-calcanéenne, par arthrotomie;1
NGDA003;Arthrodèses tibio-talo-calcanéenne et médiotarsienne, par arthrotomie;1
NGDA004;Arthrorise tibiotalienne ou talocalcanéenne, par abord direct;1
NGKA001;Remplacement de l'articulation tibiotalienne par prothèse;1
NGGA001;Ablation d'une prothèse tibiotalienne;1
NGGA002;Ablation d'une prothèse tibiotalienne avec arthrodèse;1
NGFA001;"Résection ""en bloc"" de l'articulation de la cheville [Arthrectomie monobloc de la cheville]";1
NGMA001;Reconstruction de l'articulation de la cheville avec arthrodèse, après perte de substance segmentaire;1
NGPC001;Libération mobilisatrice de l'articulation tibiotalienne et/ou synovectomie tibiotalienne, par arthroscopie;1
NGPA002;Libération mobilisatrice de l'articulation tibiotalienne et/ou synovectomie tibiotalienne, par arthrotomie;1
NGPA003;Libération mobilisatrice de l'articulation tibiotalienne et/ou synovectomie tibiotalienne avec allongement du tendon calcanéen [d'Achille], par abord direct;1
NGPA001;Libération mobilisatrice de l'articulation tibiotalienne et/ou synovectomie tibiotalienne avec allongement et/ou transfert de plusieurs tendons, par abord direct;1
NGCA001;Suture ou reconstruction de l'appareil capsuloligamentaire de l'articulation tibiotalienne et/ou de l'articulation talocalcanéenne, par abord direct;1
NHDA011;Arthrodèse talocalcanéenne [subtalienne], par arthrotomie;1
NHDA009;Arthrodèse du couple de torsion du pied [talocalcanéenne et médiotarsienne], par abord direct;1
NHDA003;Arthrodèse du couple de torsion du pied [talocalcanéenne et médiotarsienne] avec correction de vices architecturaux, par abord direct;1
NHDA010;Arthrodèse du couple de torsion du pied [talocalcanéenne et médiotarsienne] avec transfert tendineux, par abord direct;1
NHDA006;Arthrodèse d'un interligne du médiotarse, par arthrotomie;1
NHDA008;Arthrodèse complète du médiotarse, par arthrotomie;1
NHDA007;Arthrodèse d'une articulation tarsométatarsienne, par arthrotomie;1
NHDA005;Arthrodèse de plusieurs articulations tarsométatarsiennes, par arthrotomie;1
NHDA004;Arthrodèse de la première articulation métatarsophalangienne, par arthrotomie;1
NHDA001;Arthrodèse de la première articulation métatarsophalangienne, avec résection des têtes des métatarsiens latéraux;1
NHDA002;Arthrodèse de l'articulation interphalangienne du premier orteil, par arthrotomie;1
NHMA007;Arthroplastie métatarsophalangienne par résection d'un versant de l'articulation, sur le premier rayon du pied;1
NHMA006;Arthroplastie métatarsophalangienne par résection des deux versants de l'articulation avec résection d'ostéophytes, sur le premier rayon du pied;1
NHMA003;Arthroplastie métatarsophalangienne par résection de la tête métatarsienne sur un rayon latéral du pied;1
NHMA001;Arthroplastie métatarsophalangienne par résection de la tête métatarsienne sur plusieurs rayons latéraux du pied;1
NHMA002;Arthroplastie par résection de l'articulation ou arthrodèse interphalangienne d'un orteil latéral;1
NHKA001;Remplacement de l'articulation métatarsophalangienne par prothèse sur un rayon du pied;1
NHPA004;Libération mobilisatrice des articulations tarsométatarsiennes sur 5 rayons du pied;1
NHPA005;Libération mobilisatrice des articulations tarsométatarsiennes avec arthrorise talocalcanéenne;1
NHPA003;Libération mobilisatrice de l'articulation métatarsophalangienne du premier orteil pour correction d'hallux varus;1
NHPA002;Libération mobilisatrice de l'articulation métatarsophalangienne du premier orteil avec transfert tendineux ou syndesmopexie;1
NHPA001;Libération mobilisatrice d'une articulation métatarsophalangienne, sur un rayon latéral du pied;1
NHPA006;Libération mobilisatrice de l'articulation métatarsophalangienne du cinquième rayon, avec transfert et/ou allongement de tendon, ostéotomie du métatarsien et/ou syndactylisation;1
NHFA001;Synovectomie articulaire de l'avant-pied;1
NHMA008;Reconstruction de l'appareil capsuloligamentaire de l'articulation médiotarsienne;1
NJEA012;Transfert du psoas à travers ou en avant de l'aile iliaque;1
NJEA004;Transfert du psoas à travers ou en avant de l'aile iliaque, avec ostéotomie de l'os coxal ou du fémur;1
NJEA001;Transfert du psoas à travers ou en avant de l'aile iliaque, avec ostéotomie de l'os coxal et du fémur;1
NJPA035;Section ou allongement de tendon pour correction d'attitude vicieuse de la hanche, par abord unique;1
NJPA034;Section ou allongement des tendons du muscle psoas et d'autre muscle pour correction d'attitude vicieuse de la hanche, par abord unique;1
NJPA003;Section ou allongement de tendon pour correction d'attitude vicieuse de la hanche, par plusieurs abords;1
NJFA001;Résection d'ostéome paraarticulaire coxofémoral antérieur, postérieur ou médial;1
NJFA009;Résection d'ostéome paraarticulaire coxofémoral antérieur et postérieur;1
NJFA006;Exérèse d'un fragment osseux supratrochantérien;1
